mlbam_id,avg_launch_speed,avg_bat_speed,avg_swing_length,recent_home_runs,recent_strikeouts,plate_appearances,home_run_rate,strikeout_rate
453568,82.2,66.91428571428571,7.057142857142857,0,1,12,0.0,0.08333333333333333
457705,77.64,74.36666666666666,7.783333333333332,0,1,18,0.0,0.05555555555555555
457759,77.58571428571429,66.08571428571429,6.385714285714286,1,0,14,0.07142857142857142,0.0
467793,78.375,73.16,7.74,0,2,19,0.0,0.10526315789473684
502054,88.1,74.6,7.5,0,0,1,0.0,0.0
502110,86.76666666666667,68.88333333333334,8.133333333333333,0,2,14,0.0,0.14285714285714285
502671,69.8,68.18333333333334,7.1000000000000005,0,3,15,0.0,0.2
514888,80.45,67.325,8.1125,0,1,14,0.0,0.07142857142857142
518692,85.15,69.7,6.5200000000000005,0,1,22,0.0,0.045454545454545456
518735,84.89999999999999,69.12,7.38,0,0,12,0.0,0.0
518792,92.225,72.81666666666666,8.516666666666666,0,0,19,0.0,0.0
518934,89.31428571428572,64.10000000000001,6.742857142857143,0,0,20,0.0,0.0
521692,73.51666666666667,72.59,8.08,0,2,17,0.0,0.11764705882352941
527038,74.22,64.66,6.16,0,0,6,0.0,0.0
543257,88.25,64.94999999999999,5.9,0,0,6,0.0,0.0
543309,85.56666666666666,69.9,7.314285714285714,0,1,11,0.0,0.09090909090909091
543685,97.8,68.93333333333334,6.5,0,3,15,0.0,0.2
543760,82.6375,67.38,7.529999999999999,0,1,22,0.0,0.045454545454545456
543807,64.55000000000001,65.5,7.3,0,3,14,0.0,0.21428571428571427
543877,91.5,69.15,6.2,0,0,9,0.0,0.0
547180,84.8,72.9375,7.325,0,0,16,0.0,0.0
553869,89.86666666666667,72.0,6.975,0,0,9,0.0,0.0
553993,84.3875,66.49,7.49,0,0,20,0.0,0.0
570482,78.775,65.28888888888889,6.977777777777778,0,0,20,0.0,0.0
571448,94.16666666666667,71.96666666666667,8.633333333333333,1,0,6,0.16666666666666666,0.0
571771,80.4,64.2,6.390909090909091,0,3,19,0.0,0.15789473684210525
572138,71.78,71.58,7.25,0,2,21,0.0,0.09523809523809523
572233,85.3,72.30000000000001,7.677777777777777,0,1,20,0.0,0.05
573262,81.5,61.760000000000005,7.12,0,0,12,0.0,0.0
575929,79.325,76.48571428571428,7.614285714285714,0,2,13,0.0,0.15384615384615385
592178,73.60000000000001,67.02000000000001,8.059999999999999,0,2,23,0.0,0.08695652173913043
592192,84.625,61.55555555555556,7.122222222222222,0,1,20,0.0,0.05
592206,79.11,69.57692307692308,7.269230769230769,0,0,26,0.0,0.0
592273,68.53999999999999,70.56,7.459999999999999,0,1,20,0.0,0.05
592450,80.15,80.0,8.85,0,1,19,0.0,0.05263157894736842
592518,80.5375,75.51,7.88,0,1,20,0.0,0.05
592626,89.39999999999999,73.65,8.025,0,1,14,0.0,0.07142857142857142
592663,67.925,70.825,7.875,0,0,16,0.0,0.0
592669,71.35000000000001,73.65714285714286,7.742857142857143,0,0,23,0.0,0.0
592885,75.64,70.475,7.3375,0,0,17,0.0,0.0
593428,91.45,69.94,7.12,0,0,14,0.0,0.0
593871,86.1,70.21428571428571,7.3428571428571425,0,1,14,0.0,0.07142857142857142
595777,87.24285714285715,76.60000000000001,7.785714285714286,1,0,9,0.1111111111111111,0.0
595909,76.72857142857143,69.22,6.779999999999999,0,2,16,0.0,0.125
596019,90.16,73.98181818181818,7.945454545454546,0,2,22,0.0,0.09090909090909091
596146,89.63333333333333,71.44999999999999,7.2,0,1,13,0.0,0.07692307692307693
602104,64.60000000000001,60.975,6.9,0,2,13,0.0,0.15384615384615385
605137,81.54545454545455,66.35000000000001,7.5249999999999995,0,0,21,0.0,0.0
605170,89.52857142857144,76.24285714285715,7.3,1,0,15,0.06666666666666667,0.0
605204,82.23333333333333,71.8875,8.2,0,2,15,0.0,0.13333333333333333
606192,82.03333333333335,68.11666666666666,7.7,0,1,22,0.0,0.045454545454545456
606466,90.26,70.34285714285714,7.142857142857143,1,1,14,0.07142857142857142,0.07142857142857142
607043,88.26666666666667,72.75714285714285,7.071428571428571,0,1,15,0.0,0.06666666666666667
607208,79.56666666666666,71.95,7.725,0,0,18,0.0,0.0
608070,79.25,71.30909090909091,7.363636363636363,1,1,16,0.0625,0.0625
608324,88.86666666666667,71.1,7.144444444444444,0,1,18,0.0,0.05555555555555555
608369,78.0,66.44999999999999,6.1,0,1,5,0.0,0.2
608385,81.38571428571429,67.78999999999999,7.109999999999999,0,1,19,0.0,0.05263157894736842
608701,80.74,70.42727272727272,7.372727272727272,0,1,19,0.0,0.05263157894736842
609280,85.42222222222222,68.35,7.464285714285714,0,1,25,0.0,0.04
613564,83.525,70.15,7.525,0,0,12,0.0,0.0
620443,80.64999999999999,67.39,7.2700000000000005,0,1,19,0.0,0.05263157894736842
621020,84.2875,69.14615384615385,7.538461538461538,0,2,22,0.0,0.09090909090909091
621035,80.76666666666667,65.61666666666666,6.683333333333334,0,1,10,0.0,0.1
621438,80.925,71.35714285714286,7.728571428571429,0,3,19,0.0,0.15789473684210525
621493,81.88,67.33333333333333,7.033333333333334,0,1,8,0.0,0.125
621550,89.43333333333334,81.16666666666667,8.433333333333334,0,0,5,0.0,0.0
622534,75.3,77.2,7.6,0,0,1,0.0,0.0
622761,73.7,70.4,8.350000000000001,0,1,5,0.0,0.2
623520,78.825,74.74,6.92,0,0,7,0.0,0.0
623993,77.62857142857142,72.275,6.975,0,1,18,0.0,0.05555555555555555
624413,90.32000000000001,75.56666666666668,7.0,0,0,13,0.0,0.0
624415,70.43333333333334,68.97999999999999,7.4799999999999995,0,0,10,0.0,0.0
624424,81.64,74.41666666666667,7.6000000000000005,0,1,21,0.0,0.047619047619047616
624503,80.4,62.96,7.459999999999999,0,0,11,0.0,0.0
624585,79.25,76.6375,7.8125,0,2,27,0.0,0.07407407407407407
628451,66.2,48.9,6.9,0,1,8,0.0,0.125
630105,77.76666666666667,68.60000000000001,6.927272727272728,0,1,19,0.0,0.05263157894736842
641343,87.21428571428571,71.675,7.2124999999999995,0,1,16,0.0,0.0625
641658,80.36,56.525,5.675000000000001,0,1,14,0.0,0.07142857142857142
641680,81.8,67.975,7.7,0,1,10,0.0,0.1
641933,85.575,75.58,7.4799999999999995,2,1,19,0.10526315789473684,0.05263157894736842
641943,81.88,70.14444444444445,7.455555555555555,0,1,18,0.0,0.05555555555555555
642086,,,,0,0,4,0.0,0.0
642133,87.06666666666666,73.26,8.42,0,1,13,0.0,0.07692307692307693
642197,71.06666666666666,69.5,7.714285714285714,0,0,18,0.0,0.0
642215,94.45,74.25,7.65,0,0,3,0.0,0.0
642350,69.8,65.0,7.736363636363635,0,3,17,0.0,0.17647058823529413
642715,82.66666666666667,67.9,8.260000000000002,0,1,12,0.0,0.08333333333333333
642731,83.06666666666666,75.76666666666667,7.6000000000000005,0,0,8,0.0,0.0
643217,83.9875,66.77000000000001,6.92,1,1,14,0.07142857142857142,0.07142857142857142
643446,76.675,67.15,7.390000000000001,1,0,20,0.05,0.0
643565,88.96666666666665,73.03333333333335,7.6000000000000005,0,0,8,0.0,0.0
645302,86.71666666666665,68.67142857142856,6.8999999999999995,0,0,15,0.0,0.0
645305,34.5,67.88,6.44,0,2,14,0.0,0.14285714285714285
646240,80.74166666666666,71.13333333333334,7.625,0,0,26,0.0,0.0
647304,98.33333333333333,60.44,6.4799999999999995,0,0,15,0.0,0.0
647351,78.93333333333334,69.73333333333333,7.855555555555556,0,0,16,0.0,0.0
649557,101.0,68.43333333333334,8.0,0,1,3,0.0,0.3333333333333333
650333,81.47272727272728,55.75454545454545,5.336363636363637,1,0,20,0.05,0.0
650391,80.1875,70.4090909090909,7.1,0,1,15,0.0,0.06666666666666667
650402,80.83333333333333,67.8,6.928571428571429,1,1,20,0.05,0.05
650489,70.91428571428571,68.66,6.9799999999999995,0,2,18,0.0,0.1111111111111111
650559,77.01428571428572,68.84615384615384,7.461538461538462,0,2,19,0.0,0.10526315789473684
650859,82.98333333333333,67.8,7.1375,0,0,13,0.0,0.0
656305,79.95,78.64999999999999,7.266666666666667,0,2,22,0.0,0.09090909090909091
656555,,67.19999999999999,7.9,0,1,5,0.0,0.2
656582,101.0,73.725,7.675,0,1,9,0.0,0.1111111111111111
656716,83.96666666666665,66.37142857142858,6.528571428571429,0,0,13,0.0,0.0
656775,70.43333333333334,56.6,6.88,0,2,17,0.0,0.11764705882352941
656811,80.91666666666667,71.89999999999999,7.214285714285714,0,0,16,0.0,0.0
656941,99.7,72.70769230769231,7.407692307692307,0,2,24,0.0,0.08333333333333333
657041,93.575,73.2,6.575,0,0,10,0.0,0.0
657077,78.21666666666667,59.449999999999996,5.366666666666667,0,0,15,0.0,0.0
657136,80.57142857142857,70.53,7.659999999999999,0,1,14,0.0,0.07142857142857142
657557,87.89999999999999,72.54285714285714,7.828571428571428,0,1,10,0.0,0.1
657757,92.53999999999999,67.13333333333334,7.316666666666666,0,1,14,0.0,0.07142857142857142
660271,85.8125,72.9,7.586666666666667,0,3,24,0.0,0.125
660688,87.85,68.7,7.025,0,0,7,0.0,0.0
660766,89.01666666666667,72.05,7.05,0,0,12,0.0,0.0
660821,95.5,73.93333333333334,6.7,1,1,18,0.05555555555555555,0.05555555555555555
661388,84.125,70.23333333333333,7.183333333333334,0,1,13,0.0,0.07692307692307693
662139,88.72,69.62,6.959999999999999,0,0,8,0.0,0.0
663330,43.25,67.15714285714286,8.12857142857143,0,2,12,0.0,0.16666666666666666
663457,70.25,67.675,6.825,0,2,8,0.0,0.25
663538,88.3,68.23333333333333,6.733333333333333,0,0,15,0.0,0.0
663616,83.0625,69.18333333333332,7.375,0,0,24,0.0,0.0
663624,77.28,77.38888888888889,7.844444444444445,0,1,13,0.0,0.07692307692307693
663647,92.30000000000001,72.44999999999999,6.45,0,0,2,0.0,0.0
663728,91.3,77.75,7.7749999999999995,0,0,11,0.0,0.0
663757,92.89999999999999,70.46666666666667,7.833333333333333,0,0,10,0.0,0.0
663837,81.5,66.26666666666667,7.116666666666667,0,0,16,0.0,0.0
663853,94.28,71.9090909090909,6.890909090909091,0,0,19,0.0,0.0
663898,79.02857142857144,68.9,7.0125,0,0,17,0.0,0.0
663993,77.42,72.19999999999999,7.133333333333334,0,2,21,0.0,0.09523809523809523
664023,88.40000000000002,68.27499999999999,7.525,0,1,13,0.0,0.07692307692307693
664040,98.35,73.55,7.4,1,0,9,0.1111111111111111,0.0
664056,79.35,60.32222222222222,6.211111111111111,0,1,23,0.0,0.043478260869565216
664238,91.325,74.3,7.425,0,0,13,0.0,0.0
664761,79.88571428571429,66.9125,7.2,0,1,18,0.0,0.05555555555555555
664774,85.38,74.225,6.925,0,1,23,0.0,0.043478260869565216
664913,93.08571428571429,74.425,6.975,1,0,14,0.07142857142857142,0.0
664983,76.44545454545454,64.02307692307691,6.2846153846153845,0,1,21,0.0,0.047619047619047616
665161,92.75,75.06,7.9,1,1,12,0.08333333333333333,0.08333333333333333
665489,84.11666666666666,79.01428571428572,7.885714285714286,1,0,18,0.05555555555555555,0.0
665742,79.8,68.85,7.4375,0,1,21,0.0,0.047619047619047616
665750,68.60000000000001,59.224999999999994,6.2,0,0,5,0.0,0.0
665804,77.3,73.17777777777778,7.7555555555555555,0,0,17,0.0,0.0
665833,69.26666666666667,76.97999999999999,7.74,0,0,16,0.0,0.0
665862,80.00909090909092,73.19999999999999,7.577777777777778,0,1,19,0.0,0.05263157894736842
665926,76.375,66.02499999999999,6.6000000000000005,0,2,21,0.0,0.09523809523809523
665966,,73.4,8.125,0,2,8,0.0,0.25
666023,80.35,69.28181818181818,7.4363636363636365,0,1,21,0.0,0.047619047619047616
666139,77.66666666666667,73.93636363636364,7.463636363636363,0,1,17,0.0,0.058823529411764705
666149,98.43333333333334,71.7,7.3999999999999995,1,0,11,0.09090909090909091,0.0
666158,85.925,75.58333333333333,7.866666666666667,0,0,14,0.0,0.0
666160,90.13333333333333,72.075,7.550000000000001,0,0,10,0.0,0.0
666163,81.45,69.53999999999999,6.859999999999999,0,0,19,0.0,0.0
666176,74.03999999999999,68.4,7.8999999999999995,0,2,12,0.0,0.16666666666666666
666397,81.5,69.67999999999999,7.12,0,3,14,0.0,0.21428571428571427
666624,78.47999999999999,73.51111111111112,8.0,0,2,17,0.0,0.11764705882352941
666969,85.45,73.6,7.909999999999999,0,1,15,0.0,0.06666666666666667
666971,81.425,71.6,7.575,0,0,15,0.0,0.0
667670,94.425,75.0,7.0,1,0,13,0.07692307692307693,0.0
668227,84.11666666666667,73.81818181818181,7.4818181818181815,0,2,27,0.0,0.07407407407407407
668670,84.85,68.075,7.2125,0,0,13,0.0,0.0
668709,63.0,69.84285714285714,7.228571428571429,0,3,15,0.0,0.2
668804,81.25999999999999,71.23333333333333,6.7,0,0,16,0.0,0.0
668845,75.975,64.9,5.8,0,1,12,0.0,0.08333333333333333
668885,75.85,61.010000000000005,6.640000000000001,0,1,17,0.0,0.058823529411764705
668901,93.56666666666666,75.14999999999999,7.883333333333333,0,1,16,0.0,0.0625
668930,75.38,67.56,6.2,0,1,17,0.0,0.058823529411764705
668939,72.5,62.17999999999999,6.38,0,0,14,0.0,0.0
668942,77.86666666666666,65.0,7.885714285714286,0,2,16,0.0,0.125
669003,69.76666666666667,52.63333333333333,5.166666666666667,0,1,11,0.0,0.09090909090909091
669016,78.06,67.74285714285715,7.628571428571428,0,2,16,0.0,0.125
669127,94.16666666666667,74.69,7.55,1,1,17,0.058823529411764705,0.058823529411764705
669224,77.2,70.57499999999999,7.225,0,0,13,0.0,0.0
669234,90.75,68.5625,6.7125,0,1,17,0.0,0.058823529411764705
669257,86.1875,65.32222222222222,6.666666666666667,0,1,26,0.0,0.038461538461538464
669261,99.9,57.4,5.8,0,0,4,0.0,0.0
669357,79.52000000000001,71.25,7.7,0,1,11,0.0,0.09090909090909091
669364,82.675,62.11666666666667,6.066666666666666,0,2,18,0.0,0.1111111111111111
669369,83.85,61.300000000000004,6.6,0,1,18,0.0,0.05555555555555555
669394,83.9,73.72222222222223,7.377777777777778,0,0,16,0.0,0.0
669701,74.73333333333333,68.39999999999999,7.016666666666667,0,1,9,0.0,0.1111111111111111
669707,79.03333333333335,67.86666666666667,8.233333333333334,0,2,13,0.0,0.15384615384615385
669720,68.4,73.9,7.3,0,0,2,0.0,0.0
669911,78.61666666666666,73.27142857142857,7.771428571428571,0,0,16,0.0,0.0
670032,79.33333333333333,63.699999999999996,6.5,0,0,8,0.0,0.0
670042,81.36,76.33333333333333,7.316666666666666,0,1,13,0.0,0.07692307692307693
670156,83.9,72.9,7.0,0,0,1,0.0,0.0
670242,84.63333333333333,76.56,7.4799999999999995,0,1,11,0.0,0.09090909090909091
670541,100.15,81.72,7.659999999999999,0,0,8,0.0,0.0
670623,79.74285714285715,70.8625,7.949999999999999,0,1,18,0.0,0.05555555555555555
670764,76.87,62.949999999999996,6.741666666666667,0,1,24,0.0,0.041666666666666664
671218,81.46666666666665,70.23333333333333,7.188888888888889,0,0,13,0.0,0.0
671277,90.375,73.875,7.125,0,0,5,0.0,0.0
671289,84.80000000000001,67.3,7.033333333333334,0,0,9,0.0,0.0
671732,85.4,67.5909090909091,6.509090909090909,1,0,19,0.05263157894736842,0.0
672275,79.7,68.8375,6.7625,0,0,17,0.0,0.0
672279,87.425,67.28,6.82,0,1,19,0.0,0.05263157894736842
