mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,76.43,68.07,7.68,16,0,1,9.0,78.0,366.0,0.26,0.39
502671,paul goldschmidt,NYY,80.29,72.27,7.49,26,0,1,8.0,66.0,381.0,0.29,0.43
514888,josé altuve,HOU,70.17,54.42,6.6,7,0,1,17.0,67.0,420.0,0.28,0.47
518692,freddie freeman,LAD,83.85,67.05,6.95,18,0,2,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,79.36,68.56,8.06,12,0,2,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,82.42,63.01,6.76,22,0,1,12.0,64.0,359.0,0.24,0.38
542303,marcell ozuna,ATL,72.5,74.27,7.1,21,0,1,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,74.02,63.76,7.86,19,0,1,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,80.66,74.23,7.16,17,1,0,17.0,72.0,383.0,0.28,0.5
545361,mike trout,LAA,79.88,71.44,7.53,25,0,2,18.0,92.0,329.0,0.24,0.47
571448,nolan arenado,STL,81.4,70.56,8.56,7,0,0,10.0,36.0,371.0,0.24,0.38
572233,christian walker,HOU,80.52,72.62,7.75,11,0,1,13.0,111.0,406.0,0.24,0.38
573262,mike yastrzemski,SF,76.24,69.26,7.56,20,0,1,8.0,81.0,354.0,0.24,0.37
575929,willson contreras,STL,82.94,76.71,8.55,17,0,1,13.0,103.0,409.0,0.26,0.44
592206,nick castellanos,PHI,94.83,66.7,7.64,8,0,1,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,79.23,76.71,8.15,17,0,1,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,82.58,67.87,6.83,11,0,2,18.0,75.0,434.0,0.28,0.48
592885,christian yelich,MIL,84.78,71.17,6.94,22,0,0,19.0,111.0,408.0,0.26,0.45
593428,xander bogaerts,SD,75.12,69.88,6.8,19,0,0,6.0,63.0,405.0,0.27,0.38
596019,francisco lindor,NYM,85.95,67.61,7.28,21,0,2,19.0,83.0,457.0,0.25,0.43
596115,trevor story,BOS,81.43,68.54,7.23,12,0,0,15.0,114.0,408.0,0.25,0.4
605137,josh bell,WSH,77.86,70.89,7.7,13,0,0,13.0,59.0,344.0,0.22,0.39
605141,mookie betts,LAD,78.78,63.05,7.41,16,0,1,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,100.63,63.42,7.64,10,0,2,14.0,79.0,331.0,0.25,0.45
607043,brandon nimmo,NYM,85.78,63.0,6.73,14,0,2,19.0,79.0,409.0,0.26,0.47
607208,trea turner,PHI,97.9,71.92,7.55,11,0,0,11.0,74.0,449.0,0.29,0.43
621020,dansby swanson,CHC,86.48,66.48,7.18,20,0,0,16.0,114.0,424.0,0.25,0.42
621043,carlos correa,MIN,89.84,67.19,7.31,15,0,1,7.0,65.0,345.0,0.27,0.39
621439,byron buxton,MIN,84.13,73.94,8.1,18,0,2,23.0,95.0,357.0,0.29,0.57
621493,taylor ward,LAA,89.3,66.08,6.3,13,0,2,23.0,115.0,434.0,0.23,0.49
621566,matt olson,ATL,91.49,76.24,7.96,23,0,0,18.0,105.0,448.0,0.27,0.48
624413,pete alonso,NYM,93.33,72.27,7.41,18,0,2,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,79.86,67.49,7.51,22,0,1,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,79.98,65.23,6.42,16,0,2,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,72.97,68.7,7.82,27,0,2,15.0,113.0,434.0,0.23,0.4
645277,ozzie albies,ATL,90.36,71.88,7.08,14,0,0,9.0,67.0,428.0,0.22,0.33
646240,rafael devers,SF,83.1,68.6,7.68,16,0,1,19.0,118.0,470.0,0.26,0.48
650333,luis arráez,SD,86.62,64.15,5.75,8,0,0,5.0,12.0,419.0,0.28,0.39
650402,gleyber torres,DET,86.42,71.4,7.37,20,0,0,9.0,51.0,385.0,0.28,0.42
650489,willi castro,MIN,69.95,74.37,7.4,7,0,1,10.0,79.0,319.0,0.26,0.43
650490,yandy díaz,TB,85.14,72.61,7.34,21,0,0,17.0,60.0,432.0,0.29,0.47
650859,luis rengifo,LAA,96.9,70.05,7.3,11,0,1,4.0,65.0,359.0,0.24,0.32
656555,rhys hoskins,MIL,90.34,66.32,8.29,25,0,0,12.0,85.0,318.0,0.24,0.43
656716,zach mckinstry,DET,85.9,66.1,6.64,12,0,0,8.0,72.0,352.0,0.27,0.45
656775,cedric mullins,BAL,74.95,62.92,6.79,13,0,0,13.0,83.0,331.0,0.21,0.4
656811,ryan o'hearn,BAL,89.17,74.27,7.12,17,1,1,12.0,56.0,340.0,0.28,0.45
656941,kyle schwarber,PHI,81.65,76.12,7.42,17,0,1,34.0,120.0,452.0,0.25,0.56
657757,gavin sheets,SD,86.5,73.07,7.69,18,0,0,14.0,72.0,374.0,0.25,0.43
