mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,77.24,74.19,7.68,23,0,1,9.0,78.0,371.0,0.25,0.38
502671,paul goldschmidt,NYY,78.54,73.97,7.78,22,0,0,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,87.6,62.25,7.26,11,1,1,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,85.96,66.72,6.66,21,1,0,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,86.27,73.38,7.82,18,0,0,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,91.62,74.94,7.73,14,2,0,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,80.25,65.6,7.68,21,0,0,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,83.18,71.63,6.93,14,0,0,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,58.07,61.37,8.22,19,0,3,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,81.93,67.22,8.03,19,0,0,10.0,36.0,379.0,0.24,0.38
572233,christian walker,HOU,75.03,75.07,7.5,18,0,0,13.0,114.0,412.0,0.23,0.38
573262,mike yastrzemski,SF,88.32,58.2,6.38,13,0,1,8.0,82.0,358.0,0.24,0.36
575929,willson contreras,STL,76.98,72.97,7.5,16,0,0,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,79.0,74.25,7.65,19,0,1,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,107.4,78.55,8.9,20,1,0,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,89.23,73.52,7.55,15,0,1,19.0,76.0,443.0,0.29,0.49
592885,christian yelich,MIL,75.45,63.29,7.07,21,0,1,19.0,112.0,412.0,0.26,0.44
593428,xander bogaerts,SD,88.57,71.12,7.14,17,0,0,6.0,65.0,414.0,0.27,0.38
596019,francisco lindor,NYM,87.82,70.64,6.93,24,0,1,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,74.9,58.87,6.7,7,0,0,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,83.39,68.72,7.73,13,0,1,13.0,59.0,348.0,0.22,0.39
606192,teoscar hernández,LAD,85.55,68.94,7.34,22,0,1,15.0,80.0,335.0,0.25,0.46
607043,brandon nimmo,NYM,82.87,73.85,6.9,20,0,0,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,77.76,70.44,7.08,20,0,1,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,86.07,70.76,7.14,15,0,0,16.0,115.0,426.0,0.25,0.42
621043,carlos correa,MIN,93.33,72.83,7.02,16,0,0,7.0,66.0,349.0,0.27,0.39
621439,byron buxton,MIN,87.5,68.5,7.5,15,0,0,23.0,97.0,361.0,0.28,0.57
621493,taylor ward,LAA,75.3,67.45,6.96,24,0,3,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,93.24,72.86,7.63,19,0,0,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,63.07,77.9,7.9,15,0,2,22.0,105.0,450.0,0.27,0.51
641857,ryan mcmahon,COL,82.83,73.14,7.16,19,0,1,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,89.28,75.1,8.0,12,0,1,15.0,113.0,438.0,0.23,0.4
645277,ozzie albies,ATL,89.8,68.55,7.23,14,0,0,9.0,68.0,432.0,0.22,0.33
646240,rafael devers,SF,86.83,66.47,7.59,19,0,2,19.0,120.0,474.0,0.26,0.48
647304,josh naylor,AZ,69.18,70.09,7.44,20,0,2,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,84.12,57.51,6.36,13,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,80.7,63.84,6.92,24,0,1,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,89.02,63.93,6.74,13,0,1,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,79.22,69.06,7.1,11,0,0,17.0,61.0,436.0,0.29,0.47
656775,cedric mullins,BAL,78.7,72.51,7.18,24,0,1,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,85.72,66.5,6.7,7,0,0,12.0,57.0,342.0,0.28,0.45
656941,kyle schwarber,PHI,80.22,79.88,7.92,22,0,1,36.0,121.0,458.0,0.26,0.58
660271,shohei ohtani,LAD,87.48,73.46,7.75,23,0,1,37.0,121.0,470.0,0.27,0.62
660821,jesús sánchez,MIA,80.37,69.52,7.03,15,1,2,9.0,67.0,321.0,0.26,0.42
661388,william contreras,MIL,78.6,66.42,7.52,19,0,1,6.0,80.0,422.0,0.24,0.34
663457,lars nootbaar,STL,90.85,70.1,6.88,18,0,1,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,75.25,63.64,6.22,27,0,0,3.0,30.0,407.0,0.29,0.37
663586,austin riley,ATL,88.18,69.93,7.54,13,0,0,14.0,114.0,412.0,0.27,0.44
