game_date,home_team,away_team,winner
2024-09-16,Guardians,Twins,Guardians
2024-09-16,Mets,Nationals,Mets
2024-09-16,Braves,Dodgers,Dodgers
2024-09-16,Royals,Tigers,Tigers
2024-09-16,Brewers,Phillies,Brewers
2024-09-16,Cardinals,Pirates,Cardinals
2024-09-16,Rockies,D-backs,Rockies
2024-09-16,Angels,White Sox,White Sox
2024-09-16,Padres,Astros,Padres
