game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-07-26,CLE,PHI,BEN LIVELY,CRISTOPHER SANCHEZ,,,,,,,,,,,,512.0,86.06,1945.25,6.81,30.0,0.0,69.33,19.86,84.52,7.02,6.0,84.80005291005291,72.15899470899471,7.481261022927691,78.27071428571429,66.438,7.093166666666667,55,41,63,W1,96,0.573,46.0,49.0,-45.0,W2,95.0,0.484
2024-07-26,MIN,DET,PABLO LOPEZ,KEIDER MONTERO,507.0,87.94,2412.22,6.4,25.0,0.0,69.75,19.73,84.82,7.24,6.0,,,,,,,,,,,,83.50386904761905,69.98693452380952,6.982688492063492,86.65986111111111,69.86930555555556,7.239814814814815,59,38,87,L4,97,0.608,47.0,49.0,-8.0,L1,96.0,0.49
2024-07-26,CIN,TB,NICK LODOLO,SHANE BAZ,322.0,90.96,2372.7,6.56,19.0,0.0,70.56,21.96,86.39,7.15,4.0,338.0,90.64,2333.35,6.18,21.0,0.0,68.84,16.69,83.03,7.13,4.0,80.91777777777779,68.1755,7.336424242424243,82.88769841269841,68.65731481481481,7.347037037037037,50,47,61,L4,97,0.515,50.0,47.0,31.0,W2,97.0,0.515
2024-07-26,SD,BAL,ADAM MAZUR,GRAYSON RODRIGUEZ,586.0,88.88,2232.56,7.28,37.0,0.0,69.11,13.76,83.72,7.17,6.0,199.0,89.2,2189.1,5.92,11.0,0.0,70.45,22.17,87.36,7.32,3.0,87.0423015873016,71.68415178571428,7.126041666666667,85.01414141414142,68.20659340659341,7.071684981684982,43,52,-90,L2,95,0.453,52.0,44.0,7.0,L1,96.0,0.542
2024-07-26,TEX,TOR,ANDREW HEANEY,YUSEI KIKUCHI,555.0,91.83,2256.94,6.96,44.0,0.0,68.7,22.74,83.19,6.93,6.0,452.0,87.7,2396.06,6.49,30.0,0.0,70.63,22.0,80.65,7.32,5.0,78.585625,68.68255494505495,7.304642857142857,86.41003968253968,66.72291666666666,6.97875,55,41,17,L2,96,0.573,48.0,49.0,47.0,W1,97.0,0.495
2024-07-26,ATL,NYM,CHARLIE MORTON,KODAI SENGA,73.0,89.21,2024.71,6.45,9.0,0.0,69.61,17.78,85.51,7.49,1.0,,,,,,,,,,,,83.50571428571428,71.28938775510204,7.399795918367347,80.32692857142857,67.9714358974359,6.865769230769232,55,42,45,L1,97,0.567,42.0,53.0,2.0,L1,95.0,0.442
2024-07-26,NYY,BOS,NESTOR CORTES,BRAYAN BELLO,443.0,91.72,2064.44,6.29,32.0,0.0,70.21,10.51,83.32,7.25,5.0,,,,,,,,,,,,82.62833333333333,71.76329004329004,7.653549783549784,82.29489177489177,69.97699134199135,7.224143475572047,53,45,61,W10,98,0.541,53.0,43.0,111.0,L2,96.0,0.552
2024-07-26,MIA,MIL,TREVOR ROGERS,FREDDY PERALTA,498.0,89.82,2214.29,6.6,30.0,0.0,69.59,23.5,81.81,7.2,5.0,573.0,88.71,2224.22,6.78,25.0,0.0,71.39,18.18,83.1,7.32,6.0,84.32259259259258,69.8526455026455,7.201223544973544,81.14270833333333,66.24953102453102,6.411399711399712,56,40,81,W7,96,0.583,44.0,51.0,-55.0,W2,95.0,0.463
2024-07-26,CHC,KC,KYLE HENDRICKS,BRADY SINGER,532.0,87.68,2335.95,7.04,29.0,0.0,69.31,15.09,81.28,7.27,6.0,375.0,83.18,2261.97,5.63,12.0,0.0,70.93,16.04,79.93,7.42,5.0,77.97500000000001,70.7671768707483,7.37704081632653,80.71154761904762,69.21173611111111,7.006636904761905,47,50,-28,W1,97,0.485,57.0,39.0,119.0,W2,96.0,0.594
2024-07-26,LAD,HOU,GAVIN STONE,FRAMBER VALDEZ,476.0,88.17,2378.0,5.91,34.0,0.0,69.68,1.5,83.89,7.45,5.0,436.0,91.91,2055.31,6.6,19.0,0.0,69.44,11.06,82.4,7.27,5.0,78.88857142857144,69.37312925170068,7.527942176870748,86.69371428571428,70.98277777777778,7.595238095238095,56,40,56,L1,96,0.583,58.0,39.0,69.0,W2,97.0,0.598
2024-07-26,SEA,CWS,GEORGE KIRBY,DREW THORPE,390.0,85.32,2269.56,6.37,16.0,0.0,70.56,23.63,78.72,7.54,5.0,554.0,91.94,2154.96,6.49,38.0,0.0,68.57,19.43,82.31,6.95,6.0,81.57309523809525,68.38792857142857,7.227071428571428,88.0125,72.57141125541125,7.131520923520924,32,65,-98,L2,97,0.33,51.0,45.0,32.0,W3,96.0,0.531
2024-07-26,WSH,STL,MACKENZIE GORE,SONNY GRAY,459.0,88.34,2485.2,6.63,35.0,0.0,67.44,12.93,83.03,7.12,5.0,446.0,91.71,2272.48,7.04,22.0,0.0,69.96,20.82,81.97,7.19,5.0,86.12423469387757,72.23979591836735,7.365403525046382,80.46555555555555,65.53631868131868,7.383424908424909,51,46,17,W1,97,0.526,38.0,58.0,-102.0,L4,96.0,0.396
2024-07-26,OAK,LAA,PAUL BLACKBURN,CARSON FULMER,367.0,90.03,2125.19,6.37,23.0,0.0,71.57,18.13,83.56,7.34,8.0,72.0,86.97,2306.89,6.36,2.0,0.0,70.04,26.81,83.17,7.06,1.0,87.25277777777778,69.89712962962963,6.796712962962963,,,,47,49,-62,L1,96,0.49,,,,,,
2024-07-26,PIT,ARI,LUIS L ORTIZ,ZAC GALLEN,541.0,88.68,2251.7,6.63,26.0,0.0,70.45,9.45,82.44,7.38,6.0,,,,,,,,,,,,,,,86.25777777777778,72.75035714285714,6.980714285714285,47,50,5,W1,97,0.485,39.0,58.0,-53.0,W1,97.0,0.402
2024-07-26,COL,SF,KYLE FREELAND,KYLE HARRISON,354.0,87.42,2084.29,6.68,22.0,0.0,69.55,18.32,82.69,7.03,4.0,434.0,88.37,2310.0,6.6,29.0,0.0,71.74,17.81,84.97,7.45,5.0,89.64999999999999,69.22321428571429,7.369543650793651,89.96458333333334,69.3122619047619,7.379484126984127,52,45,17,L2,97,0.536,22.0,74.0,-253.0,L2,96.0,0.229
