game_date,home_team,away_team,winner
2024-05-18,Yankees,White Sox,Yankees
2024-05-18,Cubs,Pirates,Cubs
2024-05-18,Blue Jays,Rays,Rays
2024-05-18,Orioles,Mariners,Mariners
2024-05-18,Giants,Rockies,Giants
2024-05-18,Marlins,Mets,Marlins
2024-05-18,Phillies,Nationals,Phillies
2024-05-18,Guardians,Twins,Guardians
2024-05-18,Astros,Brewers,Brewers
2024-05-18,Cardinals,Red Sox,Cardinals
2024-05-18,Rangers,Angels,Rangers
2024-05-18,D-backs,Tigers,Tigers
2024-05-18,Dodgers,Reds,Dodgers
