mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
502671,paul goldschmidt,NYY,82.91,72.63,7.69,23,0,1,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,87.06,64.62,7.67,17,0,0,17.0,68.0,426.0,0.28,0.46
521692,salvador pérez,KC,78.05,71.46,8.4,14,0,0,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,95.04,74.3,7.4,15,1,0,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,82.47,62.36,7.01,21,0,1,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,81.52,67.17,7.31,43,0,2,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,80.23,70.12,7.82,20,0,1,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,77.99,72.1,8.13,17,0,0,10.0,36.0,379.0,0.24,0.38
575929,willson contreras,STL,82.4,78.6,7.94,19,0,2,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,86.86,60.44,7.24,10,0,0,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,86.68,74.29,7.92,21,2,3,37.0,120.0,459.0,0.34,0.71
596019,francisco lindor,NYM,82.82,67.96,7.8,19,0,2,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,79.8,63.53,7.5,18,0,1,11.0,66.0,338.0,0.2,0.36
607043,brandon nimmo,NYM,84.74,74.9,7.39,26,0,0,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,78.68,67.06,7.39,19,0,1,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,83.7,72.76,7.42,13,0,1,16.0,115.0,426.0,0.25,0.42
621439,byron buxton,MIN,77.16,72.01,8.13,14,0,0,23.0,97.0,361.0,0.28,0.57
621566,matt olson,ATL,89.37,74.34,7.21,18,0,3,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,84.45,65.88,6.99,27,1,2,22.0,105.0,450.0,0.27,0.51
642715,willy adames,SF,78.97,73.69,8.37,21,1,0,15.0,113.0,438.0,0.23,0.4
646240,rafael devers,SF,83.7,65.48,7.3,11,0,0,19.0,120.0,474.0,0.26,0.48
647304,josh naylor,AZ,92.9,71.83,8.05,13,0,1,11.0,51.0,398.0,0.29,0.44
650402,gleyber torres,DET,83.04,70.04,7.26,24,0,0,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,76.18,67.54,7.44,15,0,1,10.0,81.0,323.0,0.25,0.42
656716,zach mckinstry,DET,86.73,70.12,7.3,15,0,1,8.0,73.0,356.0,0.27,0.44
656775,cedric mullins,BAL,79.98,71.88,7.22,22,0,0,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,86.11,69.61,7.07,29,0,2,12.0,57.0,342.0,0.28,0.45
656941,kyle schwarber,PHI,81.6,79.2,8.37,20,0,1,36.0,121.0,458.0,0.26,0.58
657757,gavin sheets,SD,96.18,74.12,7.35,13,0,1,14.0,75.0,383.0,0.25,0.42
661388,william contreras,MIL,85.75,76.8,7.87,14,0,1,6.0,80.0,422.0,0.24,0.34
663457,lars nootbaar,STL,92.72,74.49,6.76,12,0,1,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,77.2,65.66,7.18,13,0,1,3.0,30.0,407.0,0.29,0.37
663586,austin riley,ATL,87.8,76.84,8.17,18,0,2,14.0,114.0,412.0,0.27,0.44
663616,trevor larnach,MIN,83.4,67.0,7.57,6,0,0,13.0,86.0,384.0,0.24,0.4
663647,ke'bryan hayes,PIT,80.3,70.45,6.2,17,0,0,2.0,79.0,377.0,0.24,0.3
663697,jonathan india,KC,99.63,77.73,7.1,12,0,0,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,92.68,63.34,7.46,20,1,1,39.0,113.0,448.0,0.26,0.61
663993,nathaniel lowe,WSH,91.5,73.5,7.48,18,1,1,15.0,118.0,428.0,0.22,0.39
664023,ian happ,CHC,87.56,74.06,6.81,19,0,0,13.0,95.0,429.0,0.22,0.37
664761,alec bohm,PHI,82.94,70.19,7.4,12,0,1,8.0,62.0,383.0,0.28,0.39
665161,jeremy peña,HOU,75.9,73.64,7.89,20,0,0,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,98.68,70.5,6.83,22,0,1,24.0,85.0,453.0,0.26,0.5
666969,adolis garcía,TEX,86.77,71.7,7.58,21,0,1,14.0,104.0,399.0,0.23,0.4
668227,randy arozarena,SEA,91.67,74.5,7.57,12,1,1,19.0,122.0,444.0,0.25,0.47
668715,spencer steer,CIN,75.4,69.0,7.04,19,0,1,11.0,87.0,377.0,0.25,0.39
