full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,548,89.57,2488.38,6.41,29,0,69.57,24.21,82.37,6.98,6
Patrick Corbin,545,86.7,2098.63,6.79,17,0,69.84,14.61,85.24,7.26,6
Yusei Kikuchi,558,89.94,2302.33,6.98,32,0,70.85,19.54,84.0,7.14,6
Jon Gray,548,91.01,2096.58,6.48,30,0,69.72,16.04,81.65,7.32,6
Aaron Brooks,169,88.07,2129.07,6.11,8,0,68.98,17.39,86.92,7.51,2
Adrian Houser,397,88.83,2005.05,6.75,12,0,70.53,20.11,84.33,7.24,6
Joe Musgrove,342,87.24,2687.35,6.11,19,0,69.18,15.61,80.77,7.29,4
Cal Quantrill,583,88.67,1758.42,6.43,33,0,70.63,13.97,84.17,7.27,6
Zack Littell,518,87.88,1901.69,6.24,32,0,70.25,22.48,82.85,7.3,6
Griffin Canning,536,89.13,2223.38,5.95,20,0,70.29,20.65,84.19,7.35,6
Logan Webb,601,88.51,1928.41,7.04,31,0,70.83,4.03,85.25,7.31,6
Clarke Schmidt,565,89.55,2859.52,6.16,38,0,70.97,16.58,82.2,7.13,6
Joe Ryan,565,90.37,2271.29,6.74,34,0,68.87,19.72,82.53,7.06,6
Casey Mize,500,89.31,2002.84,7.02,22,0,69.18,15.84,84.3,7.04,6
Cristian Javier,201,83.22,2497.35,5.94,9,0,69.77,24.1,84.2,7.52,3
Javier Assad,534,87.96,2036.41,6.55,25,0,70.57,16.82,81.87,7.21,6
Trevor Rogers,505,88.29,2183.29,6.73,21,0,71.26,11.64,86.42,7.38,6
Andrew Abbott,523,88.57,2357.16,6.65,25,0,70.64,27.61,83.65,7.19,6
Xzavion Curry,66,88.55,2235.74,6.16,2,0,73.18,18.86,89.88,7.47,1
Garrett Crochet,523,93.6,2428.28,7.13,40,0,69.16,20.79,80.57,7.08,6
Alec Marsh,348,90.43,2417.94,6.13,19,0,68.48,14.99,82.88,7.16,4
Kyle Bradish,333,90.95,2435.56,6.6,23,0,68.25,8.75,79.87,7.1,4
Cooper Criswell,489,83.74,2045.54,6.73,30,0,69.72,12.26,82.09,7.22,6
Robert Gasser,241,88.03,2238.22,6.67,6,0,69.48,13.71,81.2,7.25,3
Bryan Woo,218,92.63,2223.79,6.58,15,0,70.19,28.41,82.5,6.89,3
Brandon Pfaadt,540,88.99,2516.88,6.68,35,0,69.63,19.76,83.93,7.33,6
Gavin Stone,453,91.07,2028.42,6.61,18,0,70.89,15.51,81.5,7.33,5
