full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Clayton Kershaw,357,84.67,2326.68,6.59,15,0,71.29,16.95,83.5,7.54,5
Tyler Anderson,581,83.98,2132.39,5.94,23,0,70.6,19.95,82.6,7.48,6
Michael Lorenzen,539,88.33,2336.71,5.95,27,0,68.7,20.25,84.26,7.31,6
Trevor Williams,489,83.35,2109.46,6.9,19,0,70.56,21.84,82.19,7.11,6
Tomoyuki Sugano,552,87.18,2234.25,6.21,21,0,70.33,18.19,82.79,7.32,6
Freddy Peralta,587,91.03,2332.4,6.81,30,0,68.66,21.59,81.62,6.96,6
Jack Flaherty,561,86.57,2279.43,6.51,39,0,69.88,23.89,81.68,7.45,6
Jacob Latz,180,89.13,2299.67,6.66,18,0,67.49,25.26,78.4,7.01,7
Tylor Megill,521,90.3,2304.83,7.07,38,0,67.02,19.47,82.97,7.08,6
Drew Rasmussen,456,93.24,2534.01,6.57,27,0,68.95,11.15,83.79,6.69,6
Joe Ryan,538,90.2,2284.25,6.79,35,0,70.63,25.87,81.5,7.04,6
Brady Singer,516,87.65,2393.44,6.93,18,0,70.35,13.96,83.58,7.2,6
Zac Gallen,562,88.52,2250.81,6.6,26,0,68.71,13.14,85.22,7.24,6
George Kirby,341,92.27,2158.63,6.48,25,0,69.69,22.05,83.18,7.01,4
Bowden Francis,483,87.25,2000.28,6.93,25,0,70.48,27.65,84.03,7.26,6
Spencer Strider,340,89.39,2279.28,6.89,18,0,69.09,23.09,83.49,7.37,4
Tanner Bibee,587,87.61,2413.09,6.65,34,0,69.93,18.21,83.7,7.38,6
Mike Vasil,310,89.8,2210.26,6.29,14,0,68.93,13.47,82.73,6.98,8
Jacob Lopez,321,86.08,2192.83,6.99,22,0,71.05,31.29,81.51,7.42,4
Anthony Veneziano,83,89.58,2316.54,5.92,7,0,72.01,10.69,82.18,7.11,4
Ryan Bergert,169,90.47,2501.29,6.57,6,0,69.85,26.38,82.52,7.32,2
Brandon Walter,170,85.42,2268.14,6.57,10,0,71.1,7.7,85.82,7.4,2
Hunter Dobbins,483,89.72,2393.89,6.43,24,0,69.74,15.48,85.91,7.19,7
Cade Horton,493,90.41,2465.95,6.15,25,0,70.93,17.15,84.69,7.32,6
Landen Roupp,511,85.21,2422.43,6.34,24,0,70.78,7.34,83.37,7.4,6
Paul Skenes,587,92.73,2102.16,6.67,44,0,68.87,14.97,83.05,7.36,6
Michael McGreevy,101,88.68,2344.24,6.81,5,0,68.68,23.03,82.7,6.73,1
Chase Dollander,320,91.82,2510.6,6.21,17,0,68.99,24.33,83.88,7.0,4
