game_date,home_team,away_team,winner
2024-08-28,Phillies,Astros,Astros
2024-08-28,White Sox,Rangers,Rangers
2024-08-28,Rockies,Marlins,Rockies
2024-08-28,D-backs,Mets,D-backs
2024-08-28,Dodgers,Orioles,Dodgers
