full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,442,89.35,2455.51,6.47,31,0,69.3,20.52,82.26,7.14,6
Jose Quintana,545,86.18,1938.08,6.48,26,0,72.04,15.26,83.8,7.37,6
Yusei Kikuchi,533,90.46,2251.73,6.97,35,0,71.38,20.89,81.79,7.17,6
Austin Gomber,538,84.05,2145.61,6.84,23,0,70.19,13.42,82.26,7.46,6
Joe Ross,319,90.56,2055.98,6.67,26,0,68.88,14.18,82.16,7.3,5
Zack Littell,531,88.17,1844.71,6.27,32,0,70.36,22.45,81.77,7.36,6
Dylan Cease,562,90.51,2686.17,6.22,39,0,69.46,20.17,83.03,7.32,6
Brady Singer,457,87.95,2334.11,7.02,27,0,68.08,11.37,83.64,7.05,5
Chris Paddack,353,87.64,2116.35,7.0,24,0,68.8,12.26,82.04,7.08,5
Hunter Greene,501,92.34,2314.68,6.42,38,0,69.56,23.7,81.17,7.07,6
Tarik Skubal,440,90.87,2043.6,6.3,35,0,68.28,19.77,80.28,6.97,5
Reid Detmers,555,87.96,2107.0,5.98,38,0,69.74,19.36,80.35,7.32,6
JP Sears,505,85.9,2109.33,6.57,19,0,69.73,24.14,81.4,7.36,6
Keaton Winn,426,91.55,1987.33,6.23,23,0,69.29,6.21,82.87,7.2,5
Ryan Weathers,459,90.12,2204.24,5.91,23,0,69.67,14.51,83.66,7.27,5
Jared Jones,487,92.26,2507.92,6.76,44,0,69.9,17.34,82.85,7.32,6
Jonathan Cannon,154,89.26,2154.84,6.25,8,0,69.84,17.75,85.49,7.33,2
Bryce Elder,87,86.99,2164.22,5.88,4,0,70.66,8.39,84.09,7.28,1
Brandon Pfaadt,518,89.06,2490.1,6.76,31,0,71.62,19.46,83.53,7.63,6
