full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Sonny Gray,513,87.77,2457.31,6.49,37,0,69.33,10.39,83.78,7.23,6
Patrick Corbin,530,85.72,2163.26,6.77,29,0,69.82,17.39,82.57,7.46,6
Andrew Heaney,501,85.76,2378.62,6.31,23,0,70.39,20.84,84.0,7.03,6
Jameson Taillon,526,86.34,2378.41,6.67,30,0,69.92,26.16,80.52,7.33,6
Seth Lugo,239,86.05,2518.59,5.92,10,0,70.92,18.44,83.84,7.45,3
Antonio Senzatela,518,90.18,2287.99,6.02,16,0,69.38,15.91,84.76,7.01,6
Bailey Ober,515,85.29,2111.42,7.3,20,0,70.32,26.94,83.31,7.45,6
Michael Soroka,535,88.62,2608.14,6.04,29,0,69.29,20.34,83.55,7.08,6
Davis Martin,561,90.5,2396.35,6.5,24,0,70.48,16.31,83.94,7.15,6
Framber Valdez,565,88.28,2435.3,5.92,52,0,68.56,0.57,85.51,7.36,6
Keegan Akin,215,90.2,2369.76,5.71,14,0,68.06,30.09,83.16,7.03,13
Tarik Skubal,565,93.82,2186.07,6.51,51,0,68.59,19.62,80.18,7.04,6
Kodai Senga,581,87.31,2027.76,6.37,34,0,69.71,19.25,83.93,7.58,6
Jacob Misiorowski,81,95.83,2517.9,7.47,5,0,69.67,28.91,83.67,6.96,1
Will Warren,468,89.46,2619.21,6.81,37,0,71.07,21.08,82.96,7.33,6
Hayden Birdsong,518,89.96,2348.77,6.51,28,0,70.19,18.59,83.39,7.13,6
