full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Clayton Kershaw,389,85.19,2301.91,6.42,18,0,70.45,14.28,83.24,7.58,5
Merrill Kelly,181,88.41,2374.38,6.07,6,0,72.29,14.25,82.86,7.58,2
Sonny Gray,555,87.73,2497.07,6.6,46,0,68.02,14.58,83.78,7.33,6
Marcus Stroman,378,85.77,2365.29,5.58,13,0,70.66,12.54,84.15,7.39,5
Taijuan Walker,175,87.11,1844.31,5.99,8,0,67.83,7.15,81.49,6.97,2
Ben Lively,529,86.07,1949.37,6.89,20,0,69.0,21.55,84.05,7.13,6
Joe Musgrove,136,87.71,2725.39,6.07,7,0,69.92,25.72,84.86,7.13,2
Blake Snell,616,88.86,2348.38,6.83,59,0,66.24,20.23,81.28,7.41,6
Colin Rea,455,88.91,2088.22,6.61,32,0,70.97,26.62,83.94,7.43,5
Paul Blackburn,421,87.25,2260.23,6.26,22,0,69.68,14.26,78.74,7.16,5
Tyler Mahle,229,88.36,2269.08,6.55,10,0,69.05,19.97,83.38,7.01,3
Drew Rasmussen,103,94.22,2537.97,6.65,8,0,67.46,18.26,83.67,7.18,4
Jake Irvin,600,89.65,2411.7,7.08,28,0,69.94,20.55,82.88,7.06,6
Jake Woodford,289,87.42,2266.36,6.5,11,0,69.4,17.1,83.05,7.12,5
Brady Singer,577,88.28,2353.67,7.11,36,0,69.27,16.57,80.84,7.18,6
Framber Valdez,578,87.36,2383.73,5.9,48,0,69.85,0.24,81.03,7.55,6
Tarik Skubal,550,92.33,2035.23,6.34,45,0,69.27,19.24,83.95,7.08,6
George Kirby,562,91.74,2126.71,6.52,31,0,69.84,16.86,83.89,7.07,6
Bowden Francis,338,88.01,2047.66,6.77,24,0,70.0,23.78,84.66,7.03,5
Andrew Abbott,561,87.86,2410.41,6.56,28,0,69.92,25.13,82.1,7.17,6
JP Sears,549,86.54,2058.18,6.34,33,0,70.74,22.99,82.4,7.16,6
Kutter Crawford,476,86.69,2284.57,6.16,23,0,70.43,26.29,82.34,7.24,6
Valente Bellozo,336,83.98,2298.06,6.02,17,0,71.22,32.43,86.09,7.3,4
Ky Bush,268,86.61,2259.03,6.83,10,0,69.69,20.88,82.82,7.33,3
Shota Imanaga,538,87.0,2008.73,6.27,39,0,70.08,24.57,81.16,7.4,6
Jack Kochanowicz,252,92.66,2221.52,6.5,6,0,69.54,6.34,85.93,7.1,3
Bradley Blalock,183,89.11,2087.73,6.41,6,0,69.84,21.54,85.29,7.1,2
