full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Yu Darvish,372,86.44,2413.9,6.58,25,0,68.61,12.88,80.78,7.49,5
Ryan Brasier,164,90.21,2311.38,6.9,11,0,70.67,15.68,83.73,7.17,12
Merrill Kelly,499,89.68,2322.61,6.03,31,0,70.78,12.9,85.09,7.38,6
Miles Mikolas,389,88.88,2223.14,6.33,19,0,70.51,21.04,82.27,7.09,5
Jameson Taillon,440,87.14,2428.63,6.59,21,0,70.75,20.65,82.54,7.28,5
Trevor Williams,143,83.73,2126.92,6.84,12,0,69.5,25.85,80.19,7.35,2
Frankie Montas,543,91.86,2291.73,6.05,42,0,70.19,17.2,81.88,7.33,6
Jacob deGrom,172,93.14,2525.07,6.73,14,0,69.37,24.15,83.6,7.32,3
Nick Pivetta,565,87.6,2423.9,6.83,37,0,69.18,21.93,81.66,7.16,6
Max Fried,597,86.97,2345.44,6.6,40,0,69.5,0.19,81.57,7.15,6
Cal Quantrill,242,89.11,1968.14,6.57,7,0,70.03,13.99,83.09,7.14,3
Sean Manaea,567,88.21,2014.57,6.88,35,0,67.28,22.98,81.98,6.83,6
Brady Singer,567,87.67,2413.35,7.07,29,0,70.0,8.22,84.18,7.32,6
Brenan Hanifee,217,92.33,2000.01,6.17,14,0,71.19,13.61,81.63,7.27,11
Ronel Blanco,425,88.65,2100.5,6.8,25,0,69.2,23.03,82.68,7.32,5
Adam Oller,525,88.89,2190.02,6.46,28,0,69.04,18.13,84.87,7.16,6
Taj Bradley,534,92.72,2124.57,6.46,34,0,69.94,19.58,82.9,7.12,6
Reid Detmers,458,87.91,2148.48,6.28,39,0,69.15,20.36,82.51,7.27,5
Joey Cantillo,356,85.0,1894.69,7.42,29,0,68.74,17.7,78.74,7.31,4
JP Sears,554,85.86,2038.6,6.41,24,0,70.84,23.56,82.86,7.27,6
Garrett Crochet,278,94.68,2551.63,6.89,29,0,68.25,14.54,84.21,7.05,5
Jared Jones,451,92.42,2550.87,6.69,30,0,69.54,22.23,83.55,7.18,5
Bryan Woo,498,91.99,2271.95,6.55,33,0,68.76,21.78,85.9,6.85,6
Landen Roupp,450,86.34,2455.24,6.41,23,0,69.01,10.45,81.63,7.4,7
Cade Povich,518,86.97,2244.88,6.34,35,0,69.67,23.98,82.05,7.23,6
