game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-09-07,WSH,PIT,DJ HERZ,LUIS L ORTIZ,,,,,,,,,,,,518.0,89.38,2289.58,6.67,34.0,0.0,70.43,20.7,80.05,7.25,6.0,83.03149659863945,70.2664873222016,7.3426056483199345,80.36587878787878,66.59074436090225,6.947580618212197,39.0,58.0,-53.0,W1,97.0,0.402,38,58,-102,L4,96,0.396
2024-09-07,NYY,CHC,CLARKE SCHMIDT,JAVIER ASSAD,447.0,86.86,2054.8,6.54,21.0,0.0,68.75,15.96,84.13,7.03,5.0,75.0,89.89,2753.49,6.07,2.0,0.0,70.0,20.42,87.46,7.25,1.0,86.403125,69.00666666666666,6.9584375000000005,86.19333333333333,70.46410714285715,7.651944444444445,57.0,39.0,119.0,W2,96.0,0.594,53,43,111,L2,96,0.552
2024-09-07,TB,BAL,RYAN PEPIOT,ZACH EFLIN,357.0,86.27,2187.19,6.43,28.0,0.0,68.94,17.7,79.72,7.41,4.0,453.0,91.18,2433.62,6.62,24.0,0.0,69.45,26.45,81.52,7.01,5.0,83.03916666666667,71.03979555167055,7.21149642024642,82.05958333333332,67.24751322751322,7.357089947089947,43.0,52.0,-90.0,L2,95.0,0.453,50,47,61,L4,97,0.515
2024-09-07,DET,OAK,BRENAN HANIFEE,BRADY BASSO,85.0,87.63,2295.38,6.37,6.0,0.0,70.27,28.03,79.45,6.99,1.0,225.0,92.84,2016.54,6.1,10.0,0.0,69.95,2.05,80.92,7.04,11.0,,,,82.26208410636981,70.04628684807257,7.048809523809524,,,,,,,59,38,87,L4,97,0.608
2024-09-07,CIN,NYM,JAKOB JUNIS,JOSE QUINTANA,575.0,86.68,1963.3,6.44,24.0,0.0,68.23,18.05,79.05,7.08,6.0,278.0,87.93,2350.62,6.04,17.0,0.0,69.68,19.72,84.85,7.28,8.0,86.56388888888888,72.56888888888888,7.331455026455026,81.70925925925927,67.18314756671899,7.18204081632653,55.0,42.0,45.0,L1,97.0,0.567,50,47,31,W2,97,0.515
2024-09-07,PHI,MIA,AARON NOLA,DARREN MCCAUGHAN,171.0,86.12,2178.88,6.62,8.0,0.0,70.49,17.6,81.07,7.17,3.0,602.0,86.79,2382.9,6.84,33.0,0.0,69.2,14.28,81.82,7.34,6.0,85.45611111111111,70.61081349206349,6.899503968253968,83.12546296296296,69.98626984126984,7.196746031746032,44.0,51.0,-55.0,W2,95.0,0.463,55,41,63,W1,96,0.573
2024-09-07,ARI,HOU,EDUARDO RODRIGUEZ,YUSEI KIKUCHI,489.0,90.3,2309.34,6.85,34.0,0.0,69.66,19.54,82.2,7.06,5.0,,,,,,,,,,,,84.01628478664192,71.18649921507064,7.646924385138671,,,,56.0,40.0,56.0,L1,96.0,0.583,47,50,5,W1,97,0.485
2024-09-07,WSH,PIT,MITCHELL PARKER,MITCH KELLER,552.0,89.64,2513.61,6.49,35.0,0.0,68.54,18.39,83.17,6.97,6.0,503.0,87.9,1967.22,6.73,35.0,0.0,68.79,24.14,80.74,7.23,6.0,83.03149659863945,70.2664873222016,7.3426056483199345,80.36587878787878,66.59074436090225,6.947580618212197,39.0,58.0,-53.0,W1,97.0,0.402,38,58,-102,L4,96,0.396
2024-09-07,LAA,TEX,TYLER ANDERSON,JACK LEITER,249.0,91.77,2437.26,6.81,12.0,0.0,69.84,25.13,84.14,7.15,3.0,560.0,84.82,2139.04,6.11,30.0,0.0,70.46,21.62,82.4,7.49,6.0,84.58281084656085,70.84137362637362,7.42433608058608,76.65904761904763,66.97322727272727,7.032500000000001,48.0,49.0,47.0,W1,97.0,0.495,47,49,-62,L1,96,0.49
2024-09-07,COL,MIL,TY BLACH,TOBIAS MYERS,560.0,88.7,2157.41,6.64,37.0,0.0,71.47,16.9,83.6,7.35,6.0,120.0,84.7,2102.12,5.04,2.0,0.0,71.73,17.28,81.44,7.47,2.0,85.75277777777778,71.07791666666667,7.358888888888889,81.2,70.68866666666666,7.373238095238095,56.0,40.0,81.0,W7,96.0,0.583,22,74,-253,L2,96,0.229
2024-09-07,SEA,STL,LOGAN GILBERT,KYLE GIBSON,565.0,86.59,2192.35,6.94,34.0,0.0,70.5,14.31,82.74,7.54,6.0,581.0,90.44,1940.86,7.51,48.0,0.0,69.73,10.87,83.47,7.5,6.0,90.66166666666666,72.02799999999999,7.639666666666668,81.67217261904761,71.7917297979798,7.548813131313132,51.0,46.0,17.0,W1,97.0,0.526,51,45,32,W3,96,0.531
2024-09-07,MIN,KC,BAILEY OBER,ALEC MARSH,244.0,89.26,2324.6,6.15,12.0,0.0,69.49,21.42,82.72,7.36,3.0,514.0,86.67,2158.06,7.34,34.0,0.0,68.93,23.8,83.0,7.38,6.0,83.78194444444445,69.3536111111111,7.629920634920634,75.87312925170068,71.03331065759637,7.338548752834467,47.0,50.0,-28.0,W1,97.0,0.485,47,49,-8,L1,96,0.49
2024-09-07,CWS,BOS,GARRETT CROCHET,COOPER CRISWELL,362.0,84.85,2027.19,6.73,10.0,0.0,70.93,11.24,82.16,7.15,5.0,291.0,94.63,2575.08,6.93,29.0,0.0,70.69,17.15,84.67,7.2,6.0,73.69804761904761,67.51196581196582,7.338290598290598,86.21111111111111,69.64416666666666,7.592777777777778,53.0,45.0,61.0,W10,98.0,0.541,32,65,-98,L2,97,0.33
2024-09-07,TOR,ATL,JOSE BERRIOS,SPENCER SCHWELLENBACH,542.0,90.12,2185.66,6.73,37.0,0.0,69.46,15.43,80.87,7.29,6.0,,,,,,,,,,,,82.42469047619048,68.12016666666668,6.719166666666666,84.27693602693603,69.81622474747475,7.1135311447811445,42.0,53.0,2.0,L1,95.0,0.442,55,41,17,L2,96,0.573
2024-09-07,SF,SD,LOGAN WEBB,DYLAN CEASE,580.0,90.65,2667.88,6.33,29.0,0.0,69.84,20.02,82.87,7.31,6.0,591.0,89.77,1946.32,6.9,32.0,0.0,69.86,1.14,83.8,7.16,6.0,87.27305555555556,67.15741185897436,6.919070512820513,84.52499999999999,70.08954785954786,7.518924963924964,52.0,44.0,7.0,L1,96.0,0.542,52,45,17,L2,97,0.536
