game_date,home_team,away_team,winner
2024-07-11,Reds,Rockies,Reds
2024-07-11,Tigers,Guardians,Tigers
2024-07-11,Mets,Nationals,Mets
2024-07-11,Brewers,Pirates,Pirates
2024-07-11,Giants,Blue Jays,Blue Jays
2024-07-11,Phillies,Dodgers,Phillies
2024-07-11,Orioles,Cubs,Cubs
2024-07-11,Rays,Yankees,Rays
2024-07-11,Astros,Marlins,Astros
2024-07-11,Angels,Mariners,Mariners
2024-07-11,D-backs,Braves,D-backs
