full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Hendricks,473,83.45,2238.74,5.62,18,0,70.03,13.44,78.52,7.4,6
Patrick Corbin,443,84.77,2207.7,6.74,27,0,70.53,11.08,85.1,7.63,5
Andrew Heaney,525,87.5,2380.99,6.51,26,0,70.53,20.11,80.82,7.42,6
James Paxton,421,87.63,2020.8,6.36,20,0,69.27,20.17,84.75,7.13,5
Aaron Nola,470,87.18,2360.52,6.86,27,0,70.11,18.08,84.18,7.5,5
Tyler Glasnow,284,91.84,2616.18,7.39,21,0,69.93,13.8,81.96,7.08,3
Sean Manaea,581,87.56,1964.92,7.1,41,0,69.53,21.52,82.06,7.06,6
Logan Webb,475,89.14,1917.64,7.0,22,0,70.2,7.88,85.06,7.1,5
Brady Singer,548,88.12,2336.13,7.11,31,0,69.2,17.08,82.03,7.2,6
Zac Gallen,563,87.9,2200.42,6.56,25,0,69.97,8.71,82.78,7.49,6
Andre Pallante,381,91.69,2313.23,6.66,15,0,70.37,2.2,83.03,7.02,4
Logan Allen,177,85.8,1908.5,6.36,11,0,69.57,16.17,81.84,7.24,2
JP Sears,461,86.37,2091.62,6.4,29,0,70.75,23.66,83.42,7.13,5
Ky Bush,84,88.92,2234.23,6.89,3,0,69.54,22.21,83.0,6.92,1
Hunter Brown,596,92.79,2161.68,6.58,35,0,69.88,15.17,80.95,6.88,6
David Festa,223,90.55,2246.59,6.84,22,0,69.31,21.43,81.82,7.48,3
