full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Gibson,555,87.13,2185.04,6.95,29,0,70.34,7.26,83.69,7.49,6
Yu Darvish,310,87.31,2408.08,6.6,14,0,69.32,18.13,82.53,7.49,4
Tyler Anderson,569,84.48,2095.08,6.13,27,0,69.81,24.47,80.99,7.44,6
Zack Wheeler,624,90.73,2342.55,7.18,48,0,69.29,15.84,80.68,6.95,6
Andrew Heaney,501,86.86,2389.8,6.43,24,0,69.84,24.07,83.93,7.29,6
Mike Clevinger,54,86.87,2245.65,6.55,0,0,70.46,13.06,82.93,7.35,1
Walker Buehler,77,90.68,2338.12,6.58,4,0,69.34,11.56,79.18,7.0,1
Alex Wood,522,86.2,1907.07,6.07,22,0,69.57,14.9,83.53,7.08,6
Sean Manaea,548,87.87,1943.6,7.12,23,0,69.5,18.88,82.81,7.22,6
Tyler Alexander,474,83.61,2195.76,6.2,26,0,71.11,20.46,81.07,7.17,6
Jack Flaherty,582,87.63,2319.43,6.71,49,0,69.78,12.01,82.05,7.43,6
Mitch Keller,590,90.46,2489.42,6.43,36,0,69.0,17.43,83.75,6.98,6
Justin Steele,68,89.41,2460.15,6.41,2,0,65.31,20.42,81.32,6.7,1
Triston McKenzie,503,86.93,2210.25,6.73,28,0,69.6,26.93,84.17,7.35,6
Cole Ragans,533,91.02,2432.28,6.12,38,0,70.25,19.7,82.07,7.24,6
Bryse Wilson,414,89.98,2206.23,6.58,25,0,69.69,20.8,82.62,7.15,8
Simeon Woods Richardson,337,87.32,2271.91,6.86,21,0,70.64,22.76,83.02,7.26,4
Mason Black,84,85.95,2252.81,6.53,4,0,71.85,24.35,83.76,7.25,1
