full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Seth Lugo,596,87.28,2616.86,5.98,29,0,70.17,9.26,81.22,7.29,6
Cole Irvin,507,86.15,2022.3,6.33,25,0,70.07,22.28,84.37,7.33,6
Ty Blach,492,84.72,2065.86,5.17,19,0,69.44,13.63,84.31,7.27,6
Chris Flexen,497,85.56,2200.54,6.3,23,0,69.78,20.15,83.26,7.38,6
Zack Littell,519,86.98,1848.67,6.22,28,0,70.6,21.17,83.28,7.34,6
Luis Gil,526,94.16,2211.98,6.77,35,0,70.21,18.81,84.5,7.22,6
MacKenzie Gore,592,92.09,2283.19,7.01,43,0,70.64,19.63,81.45,7.14,6
Bryse Wilson,493,89.03,2119.99,6.48,24,0,70.25,18.99,82.46,7.09,6
Ryne Nelson,517,90.4,2185.03,6.8,20,0,68.6,20.54,83.63,6.8,6
Andre Pallante,342,91.31,2373.38,6.57,20,0,68.69,4.62,81.92,7.02,5
Logan Allen,412,86.6,1915.38,6.34,16,0,69.71,20.93,83.77,7.01,5
Keaton Winn,173,92.05,2061.09,6.25,15,0,70.27,15.98,85.57,7.42,3
Simeon Woods Richardson,495,87.77,2282.93,6.77,27,0,69.99,21.37,82.5,7.21,6
Spencer Arrighetti,478,86.86,2426.99,7.16,29,0,69.77,18.85,81.31,7.31,6
Mitch Spence,537,87.67,2525.82,6.28,24,0,69.85,16.56,84.67,7.29,6
Gavin Stone,527,91.39,2016.74,6.62,34,0,70.09,16.34,83.93,7.39,6
Adam Mazur,330,89.72,2186.05,6.0,11,0,70.15,23.48,84.55,7.31,4
