team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,78.7225,69.184375,7.111875
BAL,83.5428125,67.24054315476191,7.0750223214285715
BOS,79.97395833333333,72.37035984848485,7.390435606060606
CIN,90.00625,71.26288690476191,7.216964285714286
COL,84.30416666666666,67.46115079365079,7.307738095238094
CWS,77.18666666666667,69.59074074074074,7.491666666666667
DET,86.92486394557822,70.05638579674294,6.909744897959184
HOU,84.93531746031745,68.00565476190475,7.1726190476190474
KC,77.92940476190476,70.72848124098124,7.279029581529582
LAA,82.18253968253968,67.02111111111113,6.456190476190477
LAD,82.51583333333333,70.42414285714285,7.389642857142857
MIA,80.2514880952381,72.46026515151515,6.742121212121212
MIL,87.88444444444444,70.19575757575758,7.6006060606060615
NYM,89.54263888888889,69.6128125,7.06125
PHI,86.39583333333333,70.48005952380953,7.696130952380953
SD,77.95896825396825,66.86723484848484,6.770223063973064
SF,77.375,71.72083333333333,7.543055555555555
STL,77.42444444444443,66.36314935064935,7.048214285714285
TEX,83.68845238095238,69.48987322201607,7.289285714285714
TOR,82.545,72.24312499999999,7.7197916666666675
