game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-06-05,ATL,BOS,SPENCER SCHWELLENBACH,NICK PIVETTA,471.0,89.1,2484.73,6.72,38.0,0.0,70.68,25.13,82.62,7.34,6.0,173.0,89.19,2325.85,6.87,9.0,0.0,69.49,6.9,84.46,7.3,2.0,82.025,66.5439393939394,7.020833333333334,79.3463492063492,71.71382936507936,7.4355158730158735,53.0,45.0,61.0,W10,98.0,0.541,42,53,2,L1,95,0.442
2024-06-05,STL,HOU,MILES MIKOLAS,RONEL BLANCO,458.0,88.09,1999.2,6.85,23.0,0.0,69.9,18.7,82.09,7.38,5.0,489.0,88.64,2236.03,6.35,24.0,0.0,71.26,16.96,83.68,7.36,6.0,77.33190476190477,68.94904761904762,7.457619047619048,80.6182857142857,69.49025396825397,7.412444444444444,56.0,40.0,56.0,L1,96.0,0.583,51,46,17,W1,97,0.526
2024-06-05,CIN,COL,GRAHAM ASHCRAFT,DAKOTA HUDSON,528.0,85.78,2231.6,6.14,17.0,0.0,70.63,6.3,83.84,7.47,6.0,531.0,92.48,2555.1,5.52,18.0,0.0,68.53,15.34,85.15,7.07,6.0,86.99857142857144,65.47523809523808,6.682380952380953,77.82611111111112,67.55420634920635,7.195873015873016,22.0,74.0,-253.0,L2,96.0,0.229,50,47,31,W2,97,0.515
2024-06-05,SF,ARI,JORDAN HICKS,JORDAN MONTGOMERY,509.0,85.74,2149.19,6.74,21.0,0.0,70.01,12.14,83.32,7.43,6.0,537.0,88.94,1752.16,6.52,29.0,0.0,69.56,13.33,83.54,7.39,6.0,,,,81.68564285714285,67.94121212121212,7.363484848484847,47.0,50.0,5.0,W1,97.0,0.485,52,45,17,L2,97,0.536
2024-06-05,NYM,WSH,LUIS SEVERINO,PATRICK CORBIN,528.0,86.15,2128.64,6.64,19.0,0.0,70.99,15.46,86.75,7.39,6.0,480.0,92.81,2189.16,6.35,21.0,0.0,69.45,18.47,82.74,7.04,5.0,82.66410256410256,69.16964285714286,6.941892857142856,86.45555555555556,71.5840428090428,7.173003848003848,38.0,58.0,-102.0,L4,96.0,0.396,55,42,45,L1,97,0.567
2024-06-05,MIL,PHI,AARON ASHBY,AARON NOLA,598.0,86.39,2308.28,6.96,35.0,0.0,69.32,11.25,80.73,7.5,6.0,91.0,88.54,2162.66,5.23,3.0,0.0,67.47,6.57,85.54,7.38,1.0,86.531,72.42466666666667,7.756666666666666,80.17416666666666,71.13147893772894,7.298000610500611,55.0,41.0,63.0,W1,96.0,0.573,56,40,81,W7,96,0.583
2024-06-05,LAD,PIT,JAMES PAXTON,PAUL SKENES,466.0,94.01,2164.82,6.3,38.0,0.0,68.71,15.26,82.92,7.09,5.0,377.0,88.46,2010.09,6.54,14.0,0.0,67.93,18.15,80.69,6.97,5.0,84.97468253968253,70.3903835978836,7.14436507936508,86.9363425925926,70.12422364672365,7.136317663817664,39.0,58.0,-53.0,W1,97.0,0.402,58,39,69,W2,97,0.598
2024-06-05,TB,MIA,ZACH EFLIN,BRAXTON GARRETT,406.0,86.48,2103.74,6.68,23.0,0.0,69.53,9.23,85.04,7.35,5.0,315.0,86.84,2248.2,6.52,11.0,0.0,70.3,19.98,83.34,7.2,4.0,90.2375,72.184375,6.994345238095239,86.41833333333334,71.01875,7.311805555555555,44.0,51.0,-55.0,W2,95.0,0.463,50,47,61,L4,97,0.515
2024-06-05,MIN,NYY,CHRIS PADDACK,CARLOS RODON,,,,,,,,,,,,540.0,86.91,2065.21,6.94,34.0,0.0,68.78,17.45,83.3,7.14,6.0,88.62380952380953,69.80904761904762,7.513061224489796,81.28463203463204,72.06654761904763,7.664583333333333,53.0,43.0,111.0,L2,96.0,0.552,47,49,-8,L1,96,0.49
2024-06-05,BAL,TOR,ALBERT SUAREZ,JOSE BERRIOS,,,,,,,,,,,,,,,,,,,,,,,83.176,68.57107142857143,7.21047619047619,89.05833333333334,70.56972222222221,6.924907407407408,55.0,41.0,17.0,L2,96.0,0.573,43,52,-90,L2,95,0.453
