mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,82.46,72.48,7.47,18,0,0,9.0,78.0,371.0,0.25,0.38
502671,paul goldschmidt,NYY,79.25,72.42,7.49,19,0,0,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,70.03,59.03,6.42,11,0,0,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,77.2,65.08,6.36,13,0,1,10.0,86.0,384.0,0.3,0.47
527038,wilmer flores,SF,73.61,60.53,6.46,17,0,1,12.0,65.0,363.0,0.24,0.38
543760,marcus semien,TEX,79.76,67.38,7.52,22,0,0,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,79.7,69.97,7.4,21,0,1,17.0,73.0,393.0,0.29,0.5
545361,mike trout,LAA,72.6,68.2,7.0,17,0,3,18.0,95.0,338.0,0.24,0.46
553993,eugenio suárez,AZ,75.59,68.82,8.03,22,0,1,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,86.5,69.78,7.9,13,0,0,10.0,36.0,379.0,0.24,0.38
573262,mike yastrzemski,SF,82.74,72.33,7.56,26,0,1,8.0,82.0,358.0,0.24,0.36
575929,willson contreras,STL,92.13,77.53,7.75,13,0,0,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,83.42,67.72,7.64,12,0,0,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,78.41,76.08,7.97,15,0,1,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,89.81,73.82,7.81,14,0,0,19.0,76.0,443.0,0.29,0.49
592885,christian yelich,MIL,80.1,72.2,8.15,16,0,1,19.0,112.0,412.0,0.26,0.44
593428,xander bogaerts,SD,79.38,67.13,6.4,9,0,0,6.0,65.0,414.0,0.27,0.38
596019,francisco lindor,NYM,94.98,72.26,7.52,19,1,2,20.0,85.0,462.0,0.25,0.44
596115,trevor story,BOS,83.36,70.12,7.09,17,0,1,15.0,115.0,412.0,0.25,0.41
596146,max kepler,PHI,70.42,59.44,6.0,14,0,0,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,79.78,75.63,8.02,8,0,0,13.0,59.0,348.0,0.22,0.39
606192,teoscar hernández,LAD,85.36,67.13,7.99,16,1,1,15.0,80.0,335.0,0.25,0.46
607043,brandon nimmo,NYM,90.54,65.88,6.52,27,0,2,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,96.7,70.36,8.1,22,0,1,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,92.7,70.93,7.43,8,0,1,16.0,115.0,426.0,0.25,0.42
621043,carlos correa,MIN,86.85,69.24,6.98,21,0,1,7.0,66.0,349.0,0.27,0.39
621439,byron buxton,MIN,85.76,70.94,7.89,18,0,2,23.0,97.0,361.0,0.28,0.57
621493,taylor ward,LAA,90.67,65.16,6.5,19,0,3,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,82.51,73.76,7.46,20,0,1,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,91.25,72.45,7.28,17,0,1,22.0,105.0,450.0,0.27,0.51
641355,cody bellinger,NYY,92.07,71.63,8.1,14,1,1,19.0,55.0,401.0,0.28,0.51
642715,willy adames,SF,80.86,70.67,7.92,19,0,0,15.0,113.0,438.0,0.23,0.4
645277,ozzie albies,ATL,78.6,62.8,7.38,15,0,1,9.0,68.0,432.0,0.22,0.33
646240,rafael devers,SF,79.38,72.56,7.68,17,0,2,19.0,120.0,474.0,0.26,0.48
647304,josh naylor,AZ,74.79,64.17,7.65,14,0,2,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,80.29,58.38,5.26,13,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,90.2,71.78,7.14,13,0,0,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,76.84,67.77,7.34,18,0,2,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,81.03,73.86,7.52,20,0,1,17.0,61.0,436.0,0.29,0.47
650859,luis rengifo,LAA,88.42,67.58,6.78,16,0,1,4.0,66.0,367.0,0.24,0.32
656716,zach mckinstry,DET,77.97,67.92,6.64,15,0,1,8.0,73.0,356.0,0.27,0.44
656775,cedric mullins,BAL,75.6,66.72,7.55,16,0,0,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,94.45,70.0,8.3,4,0,1,12.0,57.0,342.0,0.28,0.45
656941,kyle schwarber,PHI,99.15,79.95,7.76,24,2,1,36.0,121.0,458.0,0.26,0.58
657757,gavin sheets,SD,86.88,70.59,7.47,15,0,1,14.0,75.0,383.0,0.25,0.42
660271,shohei ohtani,LAD,84.6,74.1,7.63,27,0,2,37.0,121.0,470.0,0.27,0.62
660821,jesús sánchez,MIA,90.65,77.53,6.88,16,0,1,9.0,67.0,321.0,0.26,0.42
661388,william contreras,MIL,86.4,73.21,7.18,15,0,0,6.0,80.0,422.0,0.24,0.34
663538,nico hoerner,CHC,75.0,67.88,7.2,7,0,0,3.0,30.0,407.0,0.29,0.37
663586,austin riley,ATL,86.63,77.43,7.71,15,0,1,14.0,114.0,412.0,0.27,0.44
663647,ke'bryan hayes,PIT,85.9,71.47,7.02,10,0,1,2.0,79.0,377.0,0.24,0.3
663656,kyle tucker,CHC,86.4,71.7,7.49,16,0,0,18.0,62.0,448.0,0.28,0.49
663728,cal raleigh,SEA,99.1,75.25,8.08,22,0,3,39.0,113.0,448.0,0.26,0.61
663757,trent grisham,NYY,90.28,70.8,7.86,13,0,0,17.0,72.0,336.0,0.25,0.46
663993,nathaniel lowe,WSH,87.93,72.63,7.38,12,0,2,15.0,118.0,428.0,0.22,0.39
664023,ian happ,CHC,78.51,65.6,6.29,15,0,0,13.0,95.0,429.0,0.22,0.37
664034,ty france,MIN,79.95,70.58,7.45,17,0,0,6.0,60.0,374.0,0.25,0.36
665742,juan soto,NYM,91.57,69.96,7.13,16,0,1,24.0,85.0,453.0,0.26,0.5
666018,jonathan aranda,TB,84.01,69.68,7.15,21,0,2,11.0,94.0,384.0,0.32,0.48
666158,gavin lux,CIN,91.36,68.06,7.42,8,0,0,4.0,79.0,332.0,0.27,0.38
666176,jo adell,LAA,79.62,76.47,8.02,21,0,1,21.0,89.0,359.0,0.24,0.47
666182,bo bichette,TOR,84.52,61.11,6.51,14,0,0,13.0,72.0,455.0,0.28,0.44
666969,adolis garcía,TEX,80.8,69.04,7.35,18,0,2,14.0,104.0,399.0,0.23,0.4
667670,brent rooker,ATH,73.57,66.41,6.22,21,0,2,21.0,104.0,460.0,0.27,0.5
668227,randy arozarena,SEA,93.5,74.58,8.0,14,0,2,19.0,122.0,444.0,0.25,0.47
668715,spencer steer,CIN,64.82,56.62,5.8,17,0,1,11.0,87.0,377.0,0.25,0.39
668804,bryan reynolds,PIT,83.85,69.87,6.71,20,0,1,10.0,114.0,420.0,0.23,0.38
668930,brice turang,MIL,88.71,70.86,6.96,16,0,0,6.0,90.0,420.0,0.28,0.37
669065,kyle stowers,MIA,78.82,73.48,6.74,26,1,1,23.0,105.0,376.0,0.3,0.57
669257,will smith,LAD,97.57,69.71,7.3,16,0,1,14.0,58.0,326.0,0.32,0.55
669364,xavier edwards,MIA,73.1,60.18,5.73,22,0,4,1.0,57.0,388.0,0.29,0.36
669701,josh smith,TEX,81.42,62.65,7.08,13,0,1,8.0,59.0,361.0,0.27,0.41
669911,michael toglia,COL,79.32,70.19,7.66,15,0,1,10.0,124.0,324.0,0.19,0.35
670770,tj friedl,CIN,77.12,63.22,6.25,14,1,1,10.0,69.0,445.0,0.27,0.4
671218,heliot ramos,SF,89.6,75.84,7.22,18,0,0,14.0,105.0,445.0,0.27,0.43
671732,lawrence butler,ATH,75.55,73.45,7.0,18,0,2,14.0,125.0,437.0,0.24,0.42
672386,alejandro kirk,TOR,72.57,71.73,7.36,20,0,1,7.0,34.0,345.0,0.3,0.41
672640,otto lopez,MIA,93.75,71.12,6.57,14,0,0,11.0,50.0,359.0,0.25,0.4
672695,geraldo perdomo,AZ,87.68,67.13,7.13,27,0,0,10.0,51.0,457.0,0.28,0.43
672820,lenyn sosa,CWS,89.36,75.44,7.76,18,0,0,9.0,75.0,324.0,0.27,0.41
673237,yainer diaz,HOU,83.0,70.73,7.22,13,0,0,13.0,64.0,369.0,0.25,0.4
673548,seiya suzuki,CHC,88.1,69.38,6.68,11,0,0,26.0,114.0,434.0,0.25,0.53
676391,ernie clement,TOR,74.53,65.94,6.96,12,0,1,5.0,36.0,378.0,0.28,0.39
676475,alec burleson,STL,90.2,75.0,7.34,6,0,0,12.0,44.0,350.0,0.28,0.46
676572,eric wagaman,MIA,85.0,72.55,7.47,12,0,1,5.0,69.0,365.0,0.23,0.34
677594,julio rodríguez,SEA,91.22,73.81,7.29,15,2,1,17.0,105.0,466.0,0.26,0.43
678246,miguel vargas,CWS,75.65,67.79,7.38,18,0,0,12.0,70.0,413.0,0.23,0.41
678882,ceddanne rafaela,BOS,90.22,70.31,7.42,11,0,1,14.0,69.0,369.0,0.27,0.46
679529,spencer torkelson,DET,84.15,65.96,7.56,14,1,1,23.0,99.0,415.0,0.24,0.5
680574,matt mclain,CIN,75.29,70.25,7.02,22,0,1,11.0,102.0,385.0,0.22,0.35
680776,jarren duran,BOS,84.68,74.38,7.33,25,0,1,9.0,113.0,463.0,0.25,0.43
680977,brendan donovan,STL,74.14,66.86,6.31,19,0,1,9.0,56.0,423.0,0.29,0.43
681082,bryson stott,PHI,81.78,69.28,7.24,24,0,2,7.0,61.0,367.0,0.23,0.34
681624,andy pages,LAD,84.99,72.84,7.7,20,0,0,19.0,84.0,404.0,0.29,0.49
682663,agustín ramírez,MIA,93.67,74.7,7.64,26,0,1,14.0,64.0,332.0,0.24,0.46
682829,elly de la cruz,CIN,85.33,74.36,7.18,19,0,0,18.0,108.0,447.0,0.28,0.49
