game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-06-24,CLE,BAL,TANNER BIBEE,CADE POVICH,378,86.67,2323.41,6.39,14,0,69.26,18.98,82.14,7.3,4,565.0,88.91,2468.06,6.66,50.0,0.0,69.14,24.65,79.96,7.16,6.0,80.66655328798187,70.43402597402597,7.322634508348794,84.14027777777778,68.75820105820107,7.233339947089948,43,52,-90,L2,95,0.453,46.0,49.0,-45.0,W2,95.0,0.484
2024-06-24,PHI,DET,AARON NOLA,CASEY MIZE,537,90.38,2103.9,6.98,22,0,69.2,16.3,83.01,7.1,6,567.0,86.81,2327.75,6.92,28.0,0.0,69.85,13.04,81.13,7.48,6.0,84.38680555555555,68.22875,6.726515151515152,82.67425925925926,69.79713480963481,7.463463480963481,59,38,87,L4,97,0.608,55.0,41.0,63.0,W1,96.0,0.573
2024-06-24,SEA,TB,BRYAN WOO,TAJ BRADLEY,568,92.15,2069.43,6.59,38,0,69.8,20.75,83.29,6.97,6,345.0,93.12,2224.29,6.79,13.0,0.0,69.85,23.21,82.53,6.95,5.0,77.87698412698413,68.31729603729603,6.886013986013986,82.78125,70.93607278138529,7.276669372294372,50,47,61,L4,97,0.515,51.0,45.0,32.0,W3,96.0,0.531
2024-06-24,PIT,CIN,BAILEY FALTER,CARSON SPIERS,344,88.41,2333.38,6.69,20,0,69.48,11.53,82.57,7.08,4,398.0,88.04,2007.08,7.26,21.0,0.0,68.54,19.33,82.59,6.98,5.0,80.66051587301587,66.17541414141414,6.944984848484848,78.25952380952381,68.62213804713805,6.836026936026936,50,47,31,W2,97,0.515,39.0,58.0,-53.0,W1,97.0,0.402
2024-06-24,TOR,BOS,CHRIS BASSITT,TANNER HOUCK,579,87.81,2213.0,5.96,39,0,69.47,1.09,83.01,7.31,6,584.0,86.41,2140.3,6.44,34.0,0.0,69.3,16.69,81.94,7.08,6.0,96.12333333333332,65.61507936507937,6.785833333333333,85.81487878787878,70.65714285714286,7.537380952380952,53,45,61,W10,98,0.541,55.0,41.0,17.0,L2,96.0,0.573
2024-06-24,ATL,STL,SPENCER SCHWELLENBACH,LANCE LYNN,528,90.04,2464.22,6.36,30,0,70.27,18.92,82.87,7.01,6,437.0,88.99,2265.37,6.91,25.0,0.0,68.96,8.18,81.77,7.28,5.0,81.56444444444443,66.48280952380952,6.997722222222222,83.334,71.40042857142858,7.401142857142856,51,46,17,W1,97,0.526,42.0,53.0,2.0,L1,95.0,0.442
2024-06-24,TEX,MIL,MICHAEL LORENZEN,FREDDY PERALTA,603,89.74,2306.38,6.62,41,0,68.36,24.99,80.89,6.93,6,545.0,89.51,2357.15,5.94,22.0,0.0,71.42,18.43,83.83,7.25,6.0,87.25811507936508,69.82793650793651,7.249126984126984,84.33572974644403,68.37304421768707,7.082312925170068,56,40,81,W7,96,0.583,48.0,49.0,47.0,W1,97.0,0.495
2024-06-24,MIA,KC,RODDERY MUNOZ,COLE RAGANS,611,90.12,2436.26,6.14,44,0,69.65,18.47,83.35,7.33,6,,,,,,,,,,,,87.55428571428571,72.07801587301587,7.596666666666666,78.71000000000001,68.14166666666667,6.386904761904762,47,50,-28,W1,97,0.485,44.0,51.0,-55.0,W2,95.0,0.463
2024-06-24,LAD,CWS,JAMES PAXTON,GARRETT CROCHET,563,94.46,2486.47,7.0,56,0,70.04,17.86,83.88,7.0,6,364.0,88.39,2037.97,6.55,21.0,0.0,70.65,24.42,82.67,7.08,5.0,87.71111111111111,70.4011111111111,7.51111111111111,79.78571428571429,70.8797619047619,7.240714285714286,32,65,-98,L2,97,0.33,58.0,39.0,69.0,W2,97.0,0.598
2024-06-24,OAK,LAA,LUIS MEDINA,GRIFFIN CANNING,557,90.01,2131.95,5.91,23,0,70.87,6.72,84.85,7.38,6,,,,,,,,,,,,83.78306878306879,70.2139423076923,6.973258547008547,,,,47,49,-62,L1,96,0.49,,,,,,
2024-06-24,WSH,SD,PATRICK CORBIN,MATT WALDRON,583,82.16,1281.81,6.57,32,0,69.27,15.81,79.95,7.15,6,535.0,85.67,2135.9,6.63,28.0,0.0,70.77,14.65,84.04,7.46,6.0,72.67680272108844,65.54547619047618,7.420119047619047,80.0975,66.203125,6.814732142857143,52,44,7,L1,96,0.542,38.0,58.0,-102.0,L4,96.0,0.396
2024-06-24,CHC,SF,JUSTIN STEELE,ERIK MILLER,212,90.32,2147.5,6.51,9,0,68.82,20.93,80.41,7.19,12,576.0,88.42,2510.76,6.34,42.0,0.0,70.08,18.62,81.95,7.1,6.0,87.345,69.40392207792208,7.169012987012986,81.41802083333333,69.20864718614719,6.902006222943723,52,45,17,L2,97,0.536,57.0,39.0,119.0,W2,96.0,0.594
