full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,570,85.67,1971.39,6.44,21,0,67.53,16.6,79.73,7.05,6
Merrill Kelly,282,88.39,2365.3,6.07,11,0,72.59,16.05,85.31,7.64,3
Tyler Anderson,586,84.56,2124.51,6.08,33,0,70.04,18.22,81.09,7.43,6
Marcus Stroman,388,86.0,2350.26,5.58,14,0,71.03,11.5,83.94,7.35,5
Yusei Kikuchi,580,91.1,2267.83,6.98,40,0,70.02,17.48,82.83,7.09,6
Kevin Gausman,611,89.99,2042.87,6.64,31,0,70.0,21.5,83.63,7.18,6
Robbie Ray,482,90.52,2241.49,6.09,35,0,68.62,22.11,83.21,7.11,6
Frankie Montas,477,93.41,2307.38,6.04,28,0,70.58,18.24,83.68,7.14,5
Austin Gomber,526,84.97,2183.83,6.68,26,0,70.55,19.97,82.64,7.32,6
Erick Fedde,541,88.81,2140.11,6.68,25,0,70.09,24.52,82.79,7.17,6
Seth Lugo,568,87.19,2550.75,5.98,24,0,69.26,12.92,83.38,7.2,6
Tanner Houck,557,88.12,2316.7,5.96,23,0,69.89,1.27,83.7,7.36,6
Kolby Allard,268,84.67,1935.77,6.01,13,0,70.52,18.07,84.3,7.25,4
Dean Kremer,580,87.82,2041.74,6.19,29,0,69.03,22.45,80.7,7.27,6
Javier Assad,520,86.69,2059.1,6.57,21,0,69.38,21.33,81.58,7.14,6
Adam Oller,185,90.26,2137.76,6.43,8,0,70.35,31.9,85.94,7.08,2
Cody Bradford,482,85.09,2018.68,7.12,27,0,69.7,20.9,80.9,7.14,6
Jacob Lopez,72,85.43,2223.51,6.84,6,0,67.96,25.95,80.42,7.32,1
Joey Estes,477,86.8,2277.78,6.01,23,0,70.02,32.27,82.14,7.2,6
Jonathan Cannon,468,88.78,2152.34,6.19,19,0,70.37,20.92,81.78,7.16,5
DJ Herz,500,89.63,2299.84,6.68,38,0,70.18,21.83,80.42,7.25,6
Beau Brieske,265,92.45,2417.28,6.06,16,0,70.09,18.39,80.43,7.25,10
Bryan Woo,516,92.0,2240.03,6.59,34,0,69.3,17.1,82.26,6.82,6
Gavin Stone,523,91.41,2078.81,6.59,33,0,69.69,14.35,83.38,7.25,6
Zebby Matthews,255,90.84,2254.29,6.46,13,0,69.23,21.47,85.02,7.18,3
