game_date,home_team,away_team,winner
2024-09-09,Phillies,Rays,Phillies
2024-09-09,Red Sox,Orioles,Red Sox
2024-09-09,White Sox,Guardians,Guardians
2024-09-09,Twins,Angels,Angels
